,Unnamed: 0,PID,Longitude,Latitude,Edwards,Fellows,Meeker,Mitchell,Sawyer,Northwood,Middle,High
2392,2393,535453020,-93.605971,42.037162,9090,2486,1346,6352,6422,2407,8896,3196
2393,2394,535453040,-93.60597,42.037006,9073,2504,1363,6334,6404,2425,8878,3213
2394,2395,535453210,-93.606788,42.037290999999996,9024,2272,1131,6286,6356,2313,8830,2981
2395,2396,535454150,-93.61060400000001,42.034811,8429,2363,1222,5690,5760,2284,8234,2830
2396,2397,535455060,-93.607948,42.034564,8624,2629,1477,5885,5955,2538,8429,3025
2397,2398,535455080,-93.608765,42.034789,8568,2574,1366,5830,5900,2428,8374,2970
2398,2399,535455090,-93.608903,42.034686,8557,2563,1377,5819,5889,2439,8363,2958
2399,2400,535456050,-93.6071073,42.034730100000004,8693,2699,1546,5955,6025,2608,8499,3095
2400,2401,535456070,-93.607799,42.034636,8643,2649,1496,5905,5975,2558,8449,3045
2401,2402,535456100,-93.607801,42.034801,8661,2667,1515,5923,5993,2576,8467,3063
2402,2403,535475020,-93.604986,42.036972999999996,9328,2580,1439,6590,6660,2501,9134,3289
2403,2404,535476370,-93.604837,42.037025,9334,2574,1434,6596,6666,2495,9140,3284
2404,2405,535477090,-93.603702,42.035724,9104,2731,1590,6366,6436,2652,8910,3440
2405,2406,902100020,-93.61957259999998,42.0342174,7665,1670,1498,6395,4996,2236,7470,2066
2406,2407,902100030,-93.619415,42.034128,7730,1798,1625,6406,5062,2364,7482,2132
2407,2408,902102060,-93.61558199999999,42.033379,8123,2129,1149,6193,5455,2694,7929,2524
2408,2409,902105010,-93.61648000000001,42.0330566,8082,2094,1252,6295,5414,2660,7646,2484
2409,2410,902105020,-93.615596,42.032392,8232,2238,1259,6302,5564,2804,7594,2634
2410,2411,902105130,-93.616991,42.032419,8090,2096,1392,6420,5422,2662,7470,2492
2411,2412,902107030,-93.617106,42.03136,8208,2214,1509,5835,5540,2780,7352,2610
2412,2413,902109080,-93.6189373,42.030427,8786,2194,2022,5863,5520,2760,7061,2904
2413,2414,902109110,-93.61958220000001,42.0304142,8733,2141,1968,6070,5467,2707,7008,2850
2414,2415,902109120,-93.6198478,42.030418,8711,2119,1946,6048,5445,2685,6986,2828
2415,2416,902109160,-93.62021899999999,42.030482,8705,2051,1879,6042,5377,2617,6979,2761
2416,2417,902128075,-93.613969,42.032161,8390,2396,1417,5665,5722,2962,7706,2792
2417,2418,902128150,-93.615447,42.032272,8246,2252,1273,5811,5578,2818,7580,2648
2418,2419,902134100,-93.615031,42.030406,9109,2517,1543,5540,5843,3083,7384,3226
2419,2420,902136110,-93.6112887,42.0303597,9848,2843,1836,5264,6169,2898,7710,3553
2420,2421,902201120,-93.608867,42.033435,8661,2666,1514,5681,5992,2575,8466,3062
2421,2422,902201140,-93.60887,42.033571,8645,2651,1499,5696,5977,2560,8451,3047
2422,2423,902202090,-93.607771,42.033249,8773,2779,1626,5746,6105,2688,8579,3175
2423,2424,902205070,-93.606764,42.032008000000005,8998,3004,1851,5701,6330,2913,8804,3400
2424,2425,902205090,-93.607713,42.032094,10206,2908,1755,5622,6234,2817,8708,3303
2425,2426,902205140,-93.607724,42.032381,8870,2876,1723,5654,6202,2785,8676,3272
2426,2427,902207120,-93.606802,42.0311,10184,3105,1952,5600,6431,3014,10092,3501
2427,2428,902207220,-93.6077128,42.030482299999996,9988,3128,1976,5403,6454,3037,9895,3524
2428,2429,902300110,-93.61844,42.029028000000004,8697,2413,2240,6033,5739,2978,6971,3122
2429,2430,902300215,-93.62017900000001,42.029058,8546,2210,2037,5883,5536,2776,6821,2919
2430,2431,902300260,-93.620183,42.02928,8571,2185,2012,5908,5511,2751,6846,2894
2431,2432,902301140,-93.618296,42.029253000000004,8721,2344,2171,5925,5670,2910,6996,3053
2432,2433,902301150,-93.618297,42.029281,8933,2341,2168,5922,5667,2906,7207,3050
2433,2434,902304060,-93.617386,42.028287,8655,2592,2419,5992,5918,3158,6930,3301
2434,2435,902305080,-93.616885,42.02793,8686,2623,1891,5454,5949,3189,6961,3332
2435,2436,902306120,-93.616998,42.027073,8598,2750,1986,5359,6076,3315,6872,3459
2436,2437,902306130,-93.616996,42.027032,8593,2745,1990,5355,6071,3311,6868,3454
2437,2438,902326060,-93.612239,42.029084000000005,9778,2869,2024,5194,6195,3086,7736,3579
2438,2439,902328040,-93.613845,42.02813,9809,2841,1867,5225,6171,3406,7245,3241
2439,2440,902330010,-93.60968879999999,42.0288284,9686,3100,1947,5102,6426,3009,9594,3496
2440,2441,902401010,-93.60964820000001,42.0287814,9689,3103,1951,5105,6429,3012,9597,3499
2441,2442,902402260,-93.608752,42.029209,9788,3136,1984,5204,6462,3045,9696,3532
2442,2443,902405070,-93.60755209999999,42.027399100000004,9722,3555,2414,5137,6881,3476,9629,3951
2443,2444,902406020,-93.6059697,42.02725170000001,9773,3618,2466,5189,6944,3528,9681,4014
2444,2445,902406090,-93.606196,42.02774,9888,3510,2357,5304,6836,3419,9796,3906
2445,2446,902427045,-93.604486,42.026691,9840,3853,2701,5255,7179,3762,9747,4249
2446,2447,902427150,-93.6043548,42.0272664,9906,3751,2599,5322,7077,3660,9814,4147
2447,2448,903201030,-93.62880600000001,42.033609999999996,7153,1510,2174,7239,4484,2912,6959,1554
2448,2449,903204010,-93.6267116,42.0343116,7073,1229,1950,7014,4405,2688,6879,1474
2449,2450,903204095,-93.62572800000001,42.03338,7286,1275,1995,6610,4618,2734,7092,1688
2450,2451,903206070,-93.625926,42.03047,7489,1846,2401,6473,4821,3139,6866,1891
2451,2452,903225050,-93.62471500000001,42.033456,7360,1396,1904,6732,4692,2642,7166,1762
2452,2453,903225140,-93.625584,42.033568,7265,1254,1975,6630,4597,2713,7071,1667
2453,2454,903225160,-93.625589,42.033699,7251,1239,1960,6645,4583,2699,7057,1652
2454,2455,903226060,-93.623666,42.03337,7458,1447,1825,6633,4790,2563,7264,1860
2455,2456,903226150,-93.624566,42.033511,7354,1402,1898,6738,4686,2636,7160,1756
2456,2457,903227080,-93.623514,42.033321,7464,1468,1826,6614,4796,2565,7270,1866
2457,2458,903228040,-93.621532,42.033473,7624,1613,1637,6469,4956,2375,7430,2026
2458,2459,903228060,-93.621532,42.033366,7636,1625,1669,6457,4968,2408,7442,2038
2459,2460,903228090,-93.622102,42.033493,7594,1583,1710,6497,4926,2448,7400,1996
2460,2461,903230110,-93.624688,42.031354,7575,1563,2137,6398,4906,2876,7380,1976
2461,2462,903230120,-93.624687,42.031293,7557,1546,2267,6381,4889,3005,7363,1959
2462,2463,903231080,-93.623632,42.031493,7667,1665,2033,6423,4999,2772,7473,2069
2463,2464,903232030,-93.622566,42.032476,7646,1635,1833,6443,4978,2572,7452,2048
2464,2465,903232090,-93.622552,42.031461,7759,1748,1946,6330,5091,2684,7565,2161
2465,2466,903233080,-93.62148499999999,42.031496000000004,7844,1833,1856,6245,5176,2594,7183,2246
2466,2467,903234090,-93.62039200000001,42.031467,7936,1942,1769,6151,5268,2507,7089,2651
2467,2468,903234100,-93.620391,42.031432,7940,1946,1773,6147,5271,2511,7085,2655
2468,2469,903235010,-93.62459100000001,42.031048999999996,7568,1557,2277,6328,4900,3016,7374,1969
2469,2470,903235100,-93.624471,42.030388,7638,1627,2347,6258,4970,3086,7107,2040
2470,2471,903236010,-93.6218858,42.031057000000004,7829,1817,1918,6260,5161,2657,7198,2230
2471,2472,903400180,-93.62700000000001,42.029399,8434,1929,2541,6416,5030,3280,6709,2100
2472,2473,903401020,-93.625556,42.028426,8362,1949,2561,6243,5050,3300,6636,2120
2473,2474,903401030,-93.625539,42.028273999999996,8345,1966,2578,6226,5067,3317,6620,2137
2474,2475,903401050,-93.625434,42.027065,8210,2101,2759,6091,5202,3498,6484,2272
2475,2476,903425420,-93.625623,42.029556,7593,1823,2436,6369,4925,3174,6762,1995
2476,2477,903426160,-93.62167600000001,42.02903,8658,2019,2150,5995,5362,2888,6933,2402
2477,2478,903427090,-93.621065,42.029038,8601,2074,2094,5938,5417,2832,6875,2456
2478,2479,903429010,-93.6208294,42.0286305,8566,2100,2120,5903,5443,2859,6841,2483
2479,2480,903452025,-93.6259506,42.025524600000004,8063,2567,3002,6124,5366,3741,6338,2589
2480,2481,903453050,-93.628447,42.024111,7649,2835,3270,6710,5612,4009,5923,2857
2481,2482,903454100,-93.627729,42.024265,7840,2770,3205,5900,5569,3944,6114,2793
2482,2483,903455030,-93.62616209999999,42.0249938,7949,2620,3055,6010,5419,3794,6224,2642
2483,2484,903455140,-93.6265884,42.0242588,7791,2668,3103,5852,5467,3842,6066,2690
2484,2485,903456130,-93.6295,42.022574,7431,3086,3554,6492,5394,4293,5706,3109
2485,2486,903458110,-93.625289,42.02295,7775,2945,3172,6836,5738,3910,6049,2968
2486,2487,903475020,-93.623738,42.026478000000004,8307,2152,2588,5920,5374,3326,6582,2444
2487,2488,903476110,-93.621921,42.026255799999994,8483,2141,2576,5713,5484,3315,6758,2554
2488,2489,903481010,-93.62481899999999,42.024885,7996,2746,3182,7057,5546,3920,6270,2769
2489,2490,903481100,-93.62460959999999,42.024233100000004,7947,2877,3313,6007,5677,4051,6221,2900
2490,2491,903484020,-93.62458000000001,42.023716,7884,2945,3380,5944,5847,4119,6159,2967
2491,2492,904100020,-93.658159,42.034391,4423,3875,4595,9440,1754,5334,4627,3976
2492,2493,904100040,-93.656979,42.034409000000004,4522,3780,4501,9346,1853,5239,4533,3881
2493,2494,904100160,-93.657958,42.033423,4171,3992,4712,10726,2026,5451,4489,4093
2494,2495,904351280,-93.658395,42.02393,3233,5053,5774,9255,3251,6512,3018,5154
2495,2496,905100020,-93.675551,42.033604,2889,5411,6132,11713,430,6870,3503,5512
2496,2497,905102170,-93.66980600000001,42.033225,3283,4976,5697,12106,955,6435,3897,5077
2497,2498,905103030,-93.672241,42.032365000000006,2993,5843,6564,11817,964,7302,3608,5944
2498,2499,905104080,-93.676873,42.031571,2490,5744,6465,11314,682,7203,3104,5845
2499,2500,905104110,-93.677717,42.031248,2409,5825,6545,11233,763,7284,3024,5926
2500,2501,905104180,-93.677945,42.031123,2405,5848,6569,11229,786,7307,3020,5949
2501,2502,905107280,-93.672718,42.031348,2779,5871,6591,11603,991,7330,3394,5972
2502,2503,905107380,-93.67417900000001,42.03156,2661,5732,6452,11485,853,7191,3276,5833
2503,2504,905108170,-93.67190500000001,42.030552,2752,5514,6234,11576,1318,6973,3367,5615
2504,2505,905200090,-93.666954,42.034428000000005,3697,4605,5326,12520,1028,6064,4311,4706
2505,2506,905200100,-93.666912,42.034428000000005,3700,4602,5322,12524,1032,6061,4314,4703
2506,2507,905200160,-93.665521,42.033454,3936,4592,5312,12760,1268,6051,4550,4693
2507,2508,905200510,-93.669465,42.033834000000006,3574,4927,5647,12397,905,6386,4188,5028
2508,2509,905201020,-93.66372700000001,42.034414,3963,4339,5059,12787,1295,5798,4577,4440
2509,2510,905201110,-93.665355,42.032495000000004,4043,4698,5419,12866,1374,6157,4657,4799
2510,2511,905201120,-93.665356,42.032565999999996,4035,4690,5411,12858,1366,6149,4649,4791
2511,2512,905202230,-93.666979,42.032154999999996,3373,4855,5576,12197,1276,6314,3987,4956
2512,2513,905225040,-93.662134,42.03392,4160,4263,4983,9828,1491,5722,4774,4364
2513,2514,905226030,-93.660673,42.033691999999995,4305,4167,4887,9732,1637,5626,4920,4268
2514,2515,905226110,-93.66081199999999,42.032653,3891,4272,4992,11006,1746,5731,4769,4373
2515,2516,905227050,-93.660521,42.033559000000004,4320,4182,4902,9747,1652,5641,4935,4283
2516,2517,905300020,-93.678125,42.029453000000004,2208,6195,6916,11032,773,7654,2822,6296
2517,2518,905351089,-93.67621899999999,42.024662,2309,6563,7284,11133,2327,8022,1949,6664
2518,2519,905352030,-93.67398890000001,42.0243033,2108,6362,7083,10932,2126,7821,1748,6463
2519,2520,905352070,-93.67358,42.025209999999994,2223,6478,7198,11047,2241,7937,1864,6579
2520,2521,905401045,-93.666066,42.028568,2963,5271,5992,10277,2981,6730,2650,5372
2521,2522,905401060,-93.666216,42.028595,2966,5274,5994,10280,2983,6733,2653,5375
2522,2523,905402090,-93.666147,42.027332,2823,5364,6085,10132,2840,6823,2463,5465
2523,2524,905403060,-93.66515,42.027507,2934,5231,5952,10057,2951,6690,2430,5332
2524,2525,905403150,-93.665571,42.027555,2845,5337,6058,10154,2862,6796,2485,5438
2525,2526,905425125,-93.663054,42.028381,3173,4992,5713,10297,3298,6451,2669,5093
2526,2527,905426030,-93.663123,42.028233,3167,4998,5718,10291,3303,6457,2664,5099
2527,2528,905427050,-93.660595,42.028188,3376,4789,5509,10352,3094,6248,2873,4890
2528,2529,905427070,-93.6608625,42.028029700000005,3355,4810,5531,10373,3115,6269,2852,4911
2529,2530,905451330,-93.667534,42.024025,2844,5749,6469,10065,2861,7208,1821,5850
2530,2531,905452070,-93.66506590000002,42.025716100000004,2900,5430,6151,9858,2917,6889,2231,5531
2531,2532,905452120,-93.66526,42.025036,2845,5487,6208,9804,2863,6946,2177,5588
2532,2533,905476120,-93.6644616,42.023670200000005,2672,5658,6378,9631,2690,7117,2004,5759
2533,2534,905477050,-93.66187790000001,42.0244599,3028,5241,5962,9460,3046,6700,2360,5342
2534,2535,905479110,-93.662924,42.022902,2737,5601,6322,9401,2755,7060,2068,5702
2535,2536,905480150,-93.658528,42.022769,3093,5217,5938,9115,3111,6676,2878,5318
2536,2537,905480240,-93.659949,42.02283,2975,5335,6055,9135,2993,6794,2307,5436
2537,2538,906204150,-93.683223,42.031766,2722,6340,7060,11546,917,7799,3337,6441
2538,2539,906204280,-93.683302,42.033912,3385,6261,6982,12209,839,7720,3999,6362
2539,2540,906223110,-93.682029,42.03085,2521,6387,7108,11345,965,7846,3136,6488
2540,2541,906223140,-93.68203199999999,42.031077,2547,6413,7133,11370,990,7872,3161,6514
2541,2542,906223220,-93.682175,42.030621000000004,2497,6363,7083,11320,940,7822,3111,6464
2542,2543,906378190,-93.691284,42.025411,1451,8306,9026,11664,2883,9765,3455,8407
2543,2544,906380030,-93.69109499999999,42.025275,1465,8320,9040,11678,2897,9779,3468,8421
2544,2545,906412010,-93.68698,42.027368,2026,8426,9147,11784,3004,9885,3575,8527
2545,2546,906412050,-93.686789,42.027193,2001,8401,9122,11759,2979,9860,3550,8502
2546,2547,906420130,-93.68119899999999,42.029437,2693,6559,7279,11517,1136,8018,3307,6660
2547,2548,906424010,-93.681136,42.030276,2431,6297,7017,11254,874,7756,3045,6398
2548,2549,906475100,-93.68265129999999,42.0249247,2087,7051,7772,10911,1629,8510,2701,7152
2549,2550,907126030,-93.692009,42.021173,948,8157,8877,11515,2734,9616,3305,8258
2550,2551,907135020,-93.691213,42.01915,726,8390,9111,10677,2968,9850,2467,8492
2551,2552,907135260,-93.691612,42.019153,754,8419,9139,10705,2997,9878,2496,8520
2552,2553,907175080,-93.690719,42.018501,626,8153,8874,10577,2731,9612,2368,8254
2553,2554,907176010,-93.68977199999999,42.018786,666,8072,8792,10617,2649,9531,2408,8173
2554,2555,907181120,-93.690276,42.017423,554,8621,9341,10505,3198,10080,2295,8722
2555,2556,907181140,-93.690113,42.017517,537,8604,9325,10488,3182,10063,2278,8705
2556,2557,907187030,-93.68899499999999,42.017914000000005,576,8643,9364,10527,3221,10102,2317,8744
2557,2558,907187080,-93.68901899999999,42.017765999999995,577,8644,9364,10528,3221,10103,2318,8745
2558,2559,907192130,-93.69170600000001,42.016276,606,8900,9620,10480,3477,10359,2271,9001
2559,2560,907194020,-93.68910100000001,42.015974,488,8782,9502,10168,3359,10241,1958,8883
2560,2561,907196040,-93.688958,42.016259999999996,458,8752,9472,10198,3329,10211,1988,8853
2561,2562,907196050,-93.68895,42.015949,492,8786,9507,10163,3364,10245,1954,8887
2562,2563,907200110,-93.685742,42.022135999999996,980,7550,8270,10650,2127,9009,2441,7651
2563,2564,907201060,-93.686888,42.021234,893,7701,8421,11059,2278,9160,2849,7802
2564,2565,907202010,-93.68751800000001,42.018839,487,7886,8606,10438,2463,9345,2228,7987
2565,2566,907202160,-93.685158,42.019769000000004,752,7859,8579,11217,2436,9318,3007,7960
2566,2567,907202190,-93.685865,42.020694,733,7639,8359,10997,2217,9098,2788,7740
2567,2568,907202240,-93.6844,42.02107,922,7614,8335,10973,2192,9074,2763,7716
2568,2569,907203090,-93.684289,42.021275,921,7613,8334,10971,2191,9072,2762,7714
2569,2570,907227050,-93.68315799999999,42.020796000000004,1043,7722,8443,10560,2300,9181,2351,7823
2570,2571,907227300,-93.683309,42.020990999999995,1012,7705,8425,10538,2282,9164,2329,7806
2571,2572,907250020,-93.68786,42.018735,458,7914,8635,10409,2492,9373,2200,8015
2572,2573,907251090,-93.68770400000001,42.018412,422,7950,8671,10373,2528,9409,2164,8051
2573,2574,907253060,-93.686189,42.018353999999995,345,8150,8870,10402,2727,9609,2087,8251
2574,2575,907253110,-93.684227,42.018709,534,7961,8681,10213,2538,9420,2004,8062
2575,2576,907254020,-93.68439599999999,42.017598,415,7924,8644,10176,2501,9383,1966,8025
2576,2577,907254090,-93.68271800000001,42.018006,548,7768,8488,10020,2345,9227,1811,7869
2577,2578,907255020,-93.685572,42.01727,294,8053,8773,10305,2630,9512,2095,8154
2578,2579,907255030,-93.685569,42.017484,318,8076,8797,10329,2654,9535,2119,8177
2579,2580,907255060,-93.68522,42.018186,362,8120,8840,10372,2697,9579,2163,8221
2580,2581,907260010,-93.686644,42.016975,169,8123,8844,10120,2701,9582,1911,8224
2581,2582,907262030,-93.686982,42.016207,107,8244,8965,10058,2822,9703,1849,8345
2582,2583,907262060,-93.688193,42.016341,174,8310,9031,10125,2888,9769,1915,8411
2583,2584,907262070,-93.687674,42.014435,228,8520,9240,9893,3097,9979,1684,8621
2584,2585,907265100,-93.683856,42.016709000000006,483,7992,8712,9970,2569,9451,1760,8093
2585,2586,907285080,-93.67994,42.017866,757,7535,8256,9787,2113,8994,1578,7636
2586,2587,907290150,-93.68112099999999,42.016277,760,7818,8539,10130,2396,9277,1921,7919
2587,2588,907290250,-93.68369,42.016253999999996,534,8043,8763,9919,2620,9502,1709,8144
2588,2589,907295020,-93.679505,42.017854,798,7512,8233,9764,2090,8971,1555,7613
2589,2590,907295100,-93.68030999999999,42.016262,827,7833,8554,10085,2411,9292,1988,7934
2590,2591,907405020,-93.687825,42.014549,254,8489,9210,9919,3067,9948,1710,8590
2591,2592,907405140,-93.686931,42.013952,172,8826,9547,9779,3404,10285,1569,8927
2592,2593,907412040,-93.68520699999999,42.013912,269,8437,9157,9692,3014,9896,1482,8538
2593,2594,907412070,-93.684451,42.013641,338,8368,9088,9622,2945,9827,1413,8469
2594,2595,907412080,-93.684397,42.013622,343,8663,9384,9616,3241,10122,1406,8764
2595,2596,907412090,-93.684343,42.013603,359,8663,9384,9616,3241,10122,1406,8764
2596,2597,907418010,-93.683435,42.015975,569,8078,8799,9939,2656,9537,1730,8179
2597,2598,907418040,-93.683435,42.015368,565,8141,8861,9821,2718,9600,1611,8242
2598,2599,907420080,-93.68384470000001,42.013831599999996,398,8307,9027,9655,2885,9766,1445,8408
2599,2600,907425010,-93.683127,42.015927000000005,595,8104,8824,9965,2681,9563,1755,8205
2600,2601,907425015,-93.682991,42.015927000000005,605,8114,8835,9975,2692,9573,1766,8215
2601,2602,907425030,-93.681436,42.016121000000005,734,7844,8565,10104,2422,9304,1894,7946
2602,2603,907425035,-93.681401,42.016121999999996,737,7842,8562,10107,2419,9301,1897,7943
2603,2604,908102040,-93.678304,42.019937,1084,7208,7929,9908,1786,8667,1698,7309
2604,2605,908102140,-93.677551,42.020905,1361,7203,7923,10185,1780,8662,1976,7304
2605,2606,908102260,-93.67740699999999,42.021244,1333,7174,7895,10156,1752,8633,1947,7275
2606,2607,908103260,-93.673447,42.019997,1784,6783,7503,10432,2257,8242,1193,6884
2607,2608,908103280,-93.673571,42.019996,1794,6793,7514,10443,2267,8252,1203,6894
2608,2609,908127120,-93.673137,42.020990000000005,1885,6642,7362,10534,2116,8101,1294,6743
2609,2610,908128050,-93.67144300000001,42.019861,2339,6619,7340,10456,2383,8078,1027,6720
2610,2611,908128110,-93.67240799999999,42.018991,1714,6812,7532,10363,2414,8271,996,6913
2611,2612,908151040,-93.675294,42.018852,1814,7046,7766,10463,2520,8505,1234,7147
2612,2613,908152110,-93.675173,42.018912,1821,7039,7759,10470,2513,8498,1241,7140
2613,2614,908152270,-93.67325100000001,42.01883,1645,6882,7602,10294,2356,8341,1064,6983
2614,2615,908154080,-93.67558199999999,42.017386,1225,7797,8518,9874,2375,9256,1334,7898
2615,2616,908154235,-93.674898,42.016804,1273,7845,8566,9922,2423,9304,1286,7946
2616,2617,908186040,-93.670627,42.018898,2281,6784,7505,10399,2562,8244,969,6885
2617,2618,908201100,-93.66504300000001,42.020483,2896,5992,6713,9236,2851,7451,1584,6093
2618,2619,908201110,-93.6649923,42.0202945,2875,6013,6734,9217,2872,7472,1563,6114
2619,2620,908201120,-93.6653819,42.020394,2831,6084,6805,9249,2943,7543,1519,6185
2620,2621,908204160,-93.665562,42.019544,2874,6172,6892,9336,3030,7631,1562,6273
2621,2622,908225170,-93.661895,42.020112,3647,5843,6563,8960,3189,7302,1781,5944
2622,2623,908226120,-93.660115,42.021582,3695,5487,6208,9008,3117,6946,2771,5588
2623,2624,908250040,-93.664925,42.01797,2590,6299,7019,9463,3158,7758,1278,6400
2624,2625,908250090,-93.665829,42.017962,2515,6374,7094,10632,3030,7833,1203,6475
2625,2626,908275130,-93.664506,42.0198028,2820,6068,6789,9233,2927,7527,1508,6169
2626,2627,908275180,-93.66347900000001,42.019959,3791,5987,6708,9105,3017,7447,1671,6089
2627,2628,908275280,-93.66345,42.018541,3949,6145,6866,9262,3175,7604,1829,6246
2628,2629,908276140,-93.661763,42.017874,3879,6036,6756,9192,3422,7495,2067,6137
2629,2630,909100150,-93.6558,42.022240000000004,3962,5056,5777,9275,3361,6515,3038,5157
2630,2631,909100170,-93.656681,42.022238,3889,5129,5850,9202,3435,6588,2965,5230
2631,2632,909101060,-93.656735,42.022089,3884,5134,5854,9198,3439,6593,2961,5235
2632,2633,909101180,-93.655851,42.021449600000004,3937,5130,5850,9250,3435,6589,3013,5231
2633,2634,909131170,-93.64856,42.019985999999996,4316,5168,5393,7557,4258,6132,3392,5396
2634,2635,909175050,-93.65181,42.018715,3908,5678,5798,7299,3983,6537,2985,5779
2635,2636,909175100,-93.651785,42.017413,3763,5822,5943,7154,4128,6682,2840,5924
2636,2637,909177120,-93.651635,42.017083,3727,5859,5980,7117,4165,6718,2803,5960
2637,2638,909250040,-93.646748,42.019092,4364,5115,5341,7318,4350,6079,3441,5343
2638,2639,909250230,-93.648411,42.019005,4207,5275,5500,7448,4219,6238,3283,5502
2639,2640,909251080,-93.646438,42.01791,4272,5227,5452,7160,4663,6190,3348,5454
2640,2641,909251090,-93.646438,42.017834,4254,5232,5458,7142,4669,6196,3330,5460
2641,2642,909252110,-93.6447083,42.0176853,4406,5080,5305,6959,4848,6044,3482,5308
2642,2643,909252220,-93.646288,42.01789,4260,5226,5451,7149,4663,6190,3336,5454
2643,2644,909253190,-93.64842,42.016887,3971,5682,5907,7213,4455,6646,3048,5910
2644,2645,909254050,-93.64471340000001,42.01686779999999,4362,5186,5412,6915,6105,6150,3439,5414
2645,2646,909256060,-93.64673499999999,42.016071999999994,4032,5452,5677,6983,5774,6416,3108,5680
2646,2647,909275040,-93.642886,42.019833,4804,4715,4940,6955,4726,5678,3880,4942
2647,2648,909275050,-93.642821,42.019617,4777,4688,4913,6929,4758,5652,3853,4916
2648,2649,909276170,-93.641405,42.018443,4615,4958,5183,6767,6358,5922,3691,5186
2649,2650,909277040,-93.63962,42.018888000000004,4871,4538,4763,6690,5118,5502,3948,4766
2650,2651,909277070,-93.63949699999999,42.018766,5433,4549,4775,6618,5129,5513,4509,4777
2651,2652,909281030,-93.63946700000001,42.017528000000006,5295,4687,4912,6480,5267,5651,4372,4915
2652,2653,909281110,-93.64108399999999,42.016769000000004,4526,5259,5086,6600,6268,5824,3602,5426
2653,2654,909282030,-93.642597,42.016009999999994,4343,5260,5088,6602,6085,5826,3419,5203
2654,2655,909425010,-93.643378,42.015667,4730,5050,5162,6677,6473,5901,3807,5278
2655,2656,909425085,-93.64293,42.014567,4201,5183,5295,6433,5944,6033,3277,5410
2656,2657,909428170,-93.640311,42.012638,4816,5476,5304,6001,6559,6042,3893,5545
2657,2658,909428190,-93.640293,42.012488,4815,5475,5302,6000,6557,6041,3891,5543
2658,2659,909451020,-93.64574300000001,42.009489,3838,6110,5998,5889,5580,6737,2914,6338
2659,2660,909451150,-93.64574300000001,42.009489,3838,6110,5998,5889,5580,6737,2914,6338
2660,2661,910200080,-93.62840899999999,42.022607,7463,2978,3446,5798,5496,4184,5737,3000
2661,2662,910201130,-93.627459,42.021806,7276,3019,3487,5611,5793,4226,5550,3042
2662,2663,910202050,-93.625291,42.022797,7759,3341,3168,5560,5723,3907,6034,2971
2663,2664,910202100,-93.625288,42.022515999999996,7450,3374,3201,5529,5767,3940,5725,3016
2664,2665,910203020,-93.62910620000001,42.0213831,7412,3156,3624,5747,5930,4362,5687,3178
2665,2666,910203090,-93.628385,42.021276,7312,3125,3594,5647,5899,4332,5587,3148
2666,2667,910205010,-93.6258429,42.0214037,7298,3042,3354,5480,5920,4092,5573,3064
2667,2668,910206110,-93.626835,42.020379,7086,3099,3567,5421,5873,4306,5360,3122
2668,2669,910226040,-93.62514300000001,42.021389,7325,3499,3327,5403,5893,4065,5599,3141
2669,2670,910251050,-93.625217,42.018806,7128,3720,3547,5206,6180,4286,5402,3429
2670,2671,911102090,-93.615426,42.021162,9166,3480,3307,4582,6806,4045,6302,4189
2671,2672,911102170,-93.616848,42.021506,7934,3316,3143,4736,6642,3882,6209,4025
2672,2673,911102180,-93.616849,42.021594,7944,3306,3133,4745,6632,3872,6219,4015
2673,2674,911226010,-93.60419499999999,42.022458,9492,4243,3089,4908,7567,4150,9400,4637
2674,2675,911226030,-93.60419300000001,42.022626,9473,4224,3070,4889,7549,4132,9381,4619
2675,2676,911370410,-93.616242,42.009326,7946,6592,4802,3362,9689,5864,5744,6819
2676,2677,911370490,-93.616584,42.008803,7884,6530,4740,3300,9627,5802,5682,6757
2677,2678,911370520,-93.615985,42.008806,7888,6534,4745,3304,9631,5806,5686,6762
2678,2679,911370540,-93.615921,42.009189899999996,7970,6615,4826,3385,9712,5887,5767,6843
2679,2680,914453045,-93.607342,41.99507,8560,7032,5878,1105,10303,6940,8468,7426
2680,2681,914465060,-93.60712099999999,41.997124,8943,7415,6261,1488,10686,7323,8851,7810
2681,2682,914467050,-93.60489,41.997062,8929,7400,6247,1473,10671,7308,8836,7795
2682,2683,914475020,-93.604549,41.997069,8957,7428,6274,1179,10699,7336,8864,7823
2683,2684,914476010,-93.604548,41.996919,8956,7428,6274,1179,10699,7336,8864,7823
2684,2685,914476080,-93.602912,41.996903,9092,7564,6410,1043,10835,7472,9000,7958
2685,2686,914476450,-93.602429,41.995991,9215,7687,6533,892,10957,7594,9123,8081
2686,2687,916125425,-93.658875,41.998543,4151,8076,8575,6424,5918,9314,3227,8177
2687,2688,916226030,-93.63979300000001,42.005140000000004,4983,5895,5784,5124,6726,6522,4891,6123
2688,2689,916325080,-93.65022900000001,41.998999,5211,7857,7745,5593,6953,8483,4287,8084
2689,2690,916380060,-93.653122,41.995141,5636,8177,8065,5913,7379,8804,4713,8405
2690,2691,916382120,-93.653025,41.994841,5669,8209,8097,5945,7411,8836,4745,8437
2691,2692,916384100,-93.651718,41.99373,5656,8196,8084,5932,7398,8823,4732,8424
2692,2693,916386040,-93.649198,41.995142,5312,7853,7741,5589,7055,8480,4389,8081
